tree_mode,skill_id,skill_key,skill_name,cluster_id,cluster_name,learning_level,learning_level_order,difficulty_score,ease_score,demand_score,role_coverage_score,role_balance_score,universality_score,entry_accessibility_score,transition_priority_score,experience_barrier_score,weighted_skill_score,skill_tree_score,priority_rank,tree_x,tree_y,tree_rank_within_cluster,learning_rationale
Learning Progression,SKILL_0264,terraform,Terraform,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.02,0.4,0.39548848910372325,0.39864654673111694,0.3333333333333333,0.24259396401933506,0.64,0.2181866937546019,0.26,21,2,20,3,
Learning Progression,SKILL_0131,github actions,GitHub Actions,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.02,0.4,0.39548848910372325,0.39864654673111694,0.0,0.20859396401933508,0.8,0.1894533604212686,0.26,27,3,20,4,
Learning Progression,SKILL_0050,ci/cd pipelines,CI/CD Pipelines,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.02,0.4,0.39548848910372325,0.39864654673111694,0.0,0.19259396401933507,0.64,0.17985336042126857,0.26,36,0,21,5,
Learning Progression,SKILL_0051,ci/cd practices,CI/CD Practices,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.013333333333333334,0.2,-0.0,0.13999999999999999,0.0,0.128,0.8,0.1008,0.25666666666666665,53,1,21,6,
Learning Progression,SKILL_0187,observability,Observability,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.013333333333333334,0.2,-0.0,0.13999999999999999,0.0,0.12,0.72,0.096,0.25666666666666665,59,2,21,7,
Learning Progression,SKILL_0048,ci/cd automation,CI/CD Automation,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.133,0.88,0.1023,0.25333333333333335,51,3,21,8,
Learning Progression,SKILL_0062,dhcp,DHCP,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,0,22,9,
Learning Progression,SKILL_0063,dns,DNS,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,1,22,10,
Learning Progression,SKILL_0188,observability tools,Observability tools,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,2,22,11,
Learning Progression,SKILL_0197,performance monitoring,Performance monitoring,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,3,22,12,
Learning Progression,SKILL_0049,ci/cd pipeline security,CI/CD Pipeline Security,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,0,23,13,
Learning Progression,SKILL_0089,datadog,Datadog,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,1,23,14,
Learning Progression,SKILL_0133,gitops principles,GitOps Principles,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,2,23,15,
Learning Progression,SKILL_0180,netlify,Netlify,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,3,23,16,
Learning Progression,SKILL_0097,devops,DevOps,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.069,0.24,0.0639,0.25333333333333335,66,0,24,17,
Learning Progression,SKILL_0101,distributed systems,Distributed systems,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.25333333333333335,68,1,24,18,
Learning Progression,SKILL_0132,github workflows,GitHub workflows,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.25333333333333335,68,2,24,19,
Learning Progression,SKILL_0208,prometheus,Prometheus,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.25333333333333335,68,3,24,20,
Learning Progression,SKILL_0030,azure devops,Azure DevOps,CLUSTER_020,DevOps and Cloud Infrastructure,Role-Specific,3,0.65,0.35,0.013333333333333334,0.4,0.43067655807339306,0.4092029674220179,0.0,0.20076089022660537,0.72,0.1848369792492659,0.18166666666666664,31,0,25,21,"Requires understanding of Azure DevOps for CI/CD, project management, and DevOps practices"
Learning Progression,SKILL_0139,google sheets,Google Sheets,CLUSTER_021,BI and Visualization,Foundation,1,0.2,0.8,0.013333333333333334,0.2,-0.0,0.13999999999999999,0.5,0.203,0.8,0.1583,0.4066666666666667,42,0,0,1,Google Sheets is a basic tool for data manipulation and can be learned quickly
Learning Progression,SKILL_0203,power bi,Power BI,CLUSTER_021,BI and Visualization,Core Applied,2,0.45,0.55,0.11333333333333333,0.6,0.5258766573643409,0.5777629972093022,0.11764705882352941,0.32197595798632006,0.8,0.3082912008437756,0.33166666666666667,8,0,10,1,"Power BI requires understanding of data modeling and visualization, which is moderately complex"
Learning Progression,SKILL_0136,google analytics,Google Analytics,CLUSTER_021,BI and Visualization,Core Applied,2,0.4,0.6,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.30333333333333334,62,1,10,2,"Google Analytics requires understanding of data tracking and reporting, which is moderately complex"
Learning Progression,SKILL_0173,microsoft power bi,Microsoft Power BI,CLUSTER_021,BI and Visualization,Core Applied,2,0.45,0.55,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.2783333333333334,57,2,10,3,"Power BI requires understanding of data modeling and visualization, which is moderately complex"
Learning Progression,SKILL_0211,qlik,Qlik,CLUSTER_021,BI and Visualization,Core Applied,2,0.45,0.55,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.2783333333333334,57,3,10,4,"Qlik requires understanding of data visualization and reporting, which is moderately complex"
Learning Progression,SKILL_0158,looker studio,Looker Studio,CLUSTER_021,BI and Visualization,Core Applied,2,0.45,0.55,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.2783333333333334,62,0,11,5,"Looker Studio requires understanding of data visualization and reporting, which is moderately complex"
Learning Progression,SKILL_0261,tableau,Tableau,CLUSTER_021,BI and Visualization,Core Applied,2,0.5,0.5,0.04666666666666667,0.4,0.2548195957855576,0.35644587873566724,0.0,0.20793376362070018,0.8,0.1887271399827702,0.2733333333333333,28,1,11,6,"Tableau requires understanding of data visualization and reporting, which is moderately complex"
Learning Progression,SKILL_0001,a/b testing,A/B testing,CLUSTER_022,Statistics and Experimentation,Core Applied,2,0.45,0.55,0.013333333333333334,0.4,0.43067655807339306,0.4092029674220179,0.0,0.19676089022660537,0.6799999999999999,0.1824369792492659,0.2816666666666667,34,0,10,1,A/B testing requires understanding of statistical methods and experimentation
Learning Progression,SKILL_0251,statistical modeling,Statistical modeling,CLUSTER_022,Statistics and Experimentation,Role-Specific,3,0.7,0.30000000000000004,0.013333333333333334,0.2,-0.0,0.13999999999999999,0.0,0.132,0.84,0.1032,0.15666666666666668,50,0,20,1,Statistical modeling requires advanced math and domain-specific knowledge
Learning Progression,SKILL_0094,demand modeling,Demand Modeling,CLUSTER_022,Statistics and Experimentation,Role-Specific,3,0.7,0.30000000000000004,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.15333333333333335,57,1,20,2,"Demand modeling involves statistical and forecasting techniques, which is complex for career shifters"
Learning Progression,SKILL_0200,policy enforcement,Policy enforcement,CLUSTER_023,Cybersecurity,Core Applied,2,0.55,0.44999999999999996,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.2283333333333333,57,0,10,1,"Requires understanding of access control, compliance frameworks, and policy implementation in systems"
Learning Progression,SKILL_0257,system vulnerabilities,System Vulnerabilities,CLUSTER_023,Cybersecurity,Core Applied,2,0.6,0.4,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.133,0.88,0.1023,0.20333333333333334,51,1,10,2,"Requires knowledge of vulnerability scanning, risk assessment, and remediation strategies"
Learning Progression,SKILL_0181,network security,Network Security,CLUSTER_023,Cybersecurity,Core Applied,2,0.6,0.4,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.20333333333333334,62,2,10,3,"Involves understanding of firewalls, intrusion detection, and secure network design, which requires foundational IT knowledge"
Learning Progression,SKILL_0082,data protection,Data protection,CLUSTER_023,Cybersecurity,Role-Specific,3,0.5,0.5,0.013333333333333334,0.2,-0.0,0.13999999999999999,0.0,0.128,0.8,0.1008,0.25666666666666665,53,0,20,1,
Learning Progression,SKILL_0009,access control,Access control,CLUSTER_023,Cybersecurity,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,1,20,2,
Learning Progression,SKILL_0083,data security best practices,Data security best practices,CLUSTER_023,Cybersecurity,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,2,20,3,
Learning Progression,SKILL_0107,edr,EDR,CLUSTER_023,Cybersecurity,Role-Specific,3,0.7,0.30000000000000004,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.15333333333333335,62,3,20,4,"EDR (Endpoint Detection and Response) requires knowledge of threat detection, incident response, and endpoint security tools"
Learning Progression,SKILL_0098,devsecops processes,DevSecOps Processes,CLUSTER_023,Cybersecurity,Role-Specific,3,0.75,0.25,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.12833333333333333,62,0,21,5,"Requires understanding of security practices within DevOps workflows, which demands integration of security into CI/CD pipelines"
Learning Progression,SKILL_0244,security controls implementation,Security controls implementation,CLUSTER_023,Cybersecurity,Role-Specific,3,0.75,0.25,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.12833333333333333,62,1,21,6,"Involves deploying and managing security controls, which requires technical expertise in security tools and practices"
Learning Progression,SKILL_0276,ecommerce systems,eCommerce systems,CLUSTER_024,Information Systems,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.101,0.56,0.08310000000000001,0.25333333333333335,63,0,10,1,"eCommerce systems require knowledge of web development, databases, and user experience design"
Learning Progression,SKILL_0114,finacle,Finacle,CLUSTER_025,Enterprise Platforms,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.085,0.4,0.07350000000000001,0.25333333333333335,65,0,20,1,
Learning Progression,SKILL_0118,fiserv,Fiserv,CLUSTER_025,Enterprise Platforms,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.085,0.4,0.07350000000000001,0.25333333333333335,65,1,20,2,
Learning Progression,SKILL_0202,power automate,Power Automate,CLUSTER_026,Automation and Productivity,Core Applied,2,0.4,0.6,0.013333333333333334,0.2,-0.0,0.13999999999999999,0.0,0.128,0.8,0.1008,0.30666666666666664,53,0,10,1,"Power Automate requires understanding of workflow automation, which is moderately complex for career shifters"
Learning Progression,SKILL_0243,scripting and automation,Scripting and automation,CLUSTER_026,Automation and Productivity,Core Applied,2,0.45,0.55,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.2783333333333334,62,1,10,2,"Scripting and automation require basic programming knowledge, which is moderately complex for career shifters"
Learning Progression,SKILL_0129,git,Git,CLUSTER_027,Software Engineering Tools,Foundation,1,0.25,0.75,0.05333333333333334,0.6,0.6053757932145416,0.6016127379643624,0.375,0.3407338213893087,0.8,0.3160572035282396,0.40166666666666667,7,0,0,1,Git is a widely used version control system and can be learned quickly with basic commands
Learning Progression,SKILL_0130,github,GitHub,CLUSTER_027,Software Engineering Tools,Core Applied,2,0.4,0.6,0.006666666666666667,0.2,-0.0,0.13999999999999999,1.0,0.0,0.0,0.14500000000000002,0.30333333333333334,43,0,10,1,"GitHub requires understanding of Git and collaboration workflows, which is moderately complex"
Learning Progression,SKILL_0269,unit testing,Unit testing,CLUSTER_027,Software Engineering Tools,Core Applied,2,0.4,0.6,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.133,0.88,0.1023,0.30333333333333334,51,1,10,2,Unit testing requires understanding of code structure and testing principles
Learning Progression,SKILL_0178,nunit,NUnit,CLUSTER_027,Software Engineering Tools,Core Applied,2,0.45,0.55,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.133,0.88,0.1023,0.2783333333333334,51,2,10,3,"NUnit requires understanding of unit testing and C#, which is moderately complex"
Learning Progression,SKILL_0246,sonarcloud,SonarCloud,CLUSTER_027,Software Engineering Tools,Core Applied,2,0.45,0.55,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.2783333333333334,62,3,10,4,SonarCloud involves code quality analysis and requires understanding of code metrics
Learning Progression,SKILL_0265,test automation frameworks,Test automation frameworks,CLUSTER_027,Software Engineering Tools,Core Applied,2,0.45,0.55,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.101,0.56,0.08310000000000001,0.2783333333333334,63,0,11,5,Test automation frameworks require understanding of testing concepts and coding
Learning Progression,SKILL_0172,microservice-based architecture,Microservice-based architecture,CLUSTER_027,Software Engineering Tools,Role-Specific,3,0.7,0.30000000000000004,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.133,0.88,0.1023,0.15333333333333335,51,0,20,1,"Microservice architecture involves system design and integration, which is complex for career shifters"
Learning Progression,SKILL_0067,data governance,Data Governance,CLUSTER_028,Data Governance and Quality,Core Applied,2,0.55,0.44999999999999996,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.2283333333333333,62,0,10,1,"Involves understanding data quality, compliance, and stewardship practices"
Learning Progression,SKILL_0153,linux,Linux,CLUSTER_029,Operating Systems and Scripting,Foundation,1,0.25,0.75,0.02666666666666667,0.6,0.6460148371100896,0.6138044511330268,0.0,0.27614133533990803,0.8,0.2637554688738989,0.3883333333333333,15,0,0,1,"Linux is a common operating system used in development and cloud environments, with basic commands and navigation"
Learning Progression,SKILL_0154,linux administration,Linux administration,CLUSTER_029,Operating Systems and Scripting,Role-Specific,3,0.7,0.30000000000000004,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.15333333333333335,62,0,20,1,"Linux administration requires knowledge of system management, security, and cloud infrastructure"
Learning Progression,SKILL_0071,data modeling,Data Modeling,CLUSTER_030,Other Technical Skills,Core Applied,2,0.5,0.5,0.02666666666666667,0.4,0.43067655807339306,0.4092029674220179,0.0,0.19876089022660537,0.64,0.1866369792492659,0.2633333333333333,30,0,10,1,Data Modeling requires understanding of database design and data relationships
Learning Progression,SKILL_0069,data manipulation,Data Manipulation,CLUSTER_030,Other Technical Skills,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,1.0,0.29100000000000004,0.96,0.22210000000000002,0.25333333333333335,20,1,10,2,"Data Manipulation requires understanding of data cleaning, transformation, and processing techniques"
Learning Progression,SKILL_0068,data interpretation,Data Interpretation,CLUSTER_030,Other Technical Skills,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,2,10,3,Data Interpretation requires understanding of data analysis and visualization techniques
Learning Progression,SKILL_0070,data mining,Data Mining,CLUSTER_030,Other Technical Skills,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,3,10,4,"Data Mining requires understanding of data analysis, pattern recognition, and machine learning techniques"
Learning Progression,SKILL_0074,data presentation,Data Presentation,CLUSTER_030,Other Technical Skills,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,0,11,5,Data Presentation requires understanding of data visualization and storytelling techniques
Learning Progression,SKILL_0075,data processing,Data Processing,CLUSTER_030,Other Technical Skills,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,1,11,6,"Data Processing requires understanding of data cleaning, transformation, and analysis techniques"
Learning Progression,SKILL_0054,copilot,CoPilot,CLUSTER_030,Other Technical Skills,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.25333333333333335,68,2,11,7,CoPilot requires understanding of code generation and AI-assisted development
Learning Progression,SKILL_0072,data modelling,Data Modelling,CLUSTER_030,Other Technical Skills,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.25333333333333335,68,3,11,8,Data Modelling requires understanding of database design and data relationships
Learning Progression,SKILL_0166,ms excel,MS Excel,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.02,0.4,0.39548848910372325,0.39864654673111694,0.6666666666666666,0.32459396401933505,0.96,0.27572002708793525,0.26,12,0,20,1,
Learning Progression,SKILL_0237,s3,S3,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.013333333333333334,0.4,0.43067655807339306,0.4092029674220179,0.0,0.20076089022660537,0.72,0.1848369792492659,0.25666666666666665,31,1,20,2,
Learning Progression,SKILL_0167,ms office applications,MS Office applications,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,1.0,0.29500000000000004,1.0,0.22450000000000003,0.25333333333333335,19,2,20,3,
Learning Progression,SKILL_0175,net,NET,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.133,0.88,0.1023,0.25333333333333335,51,3,20,4,
Learning Progression,SKILL_0198,persistent state tracking,Persistent State Tracking,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.133,0.88,0.1023,0.25333333333333335,51,0,21,5,
Learning Progression,SKILL_0149,lambda,Lambda,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,1,21,6,
Learning Progression,SKILL_0156,logging,Logging,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,2,21,7,
Learning Progression,SKILL_0182,networking,Networking,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,3,21,8,
Learning Progression,SKILL_0204,power platform,Power Platform,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,0,22,9,
Learning Progression,SKILL_0205,power platform extensibility,Power Platform extensibility,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,1,22,10,
Learning Progression,SKILL_0221,rds,RDS,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,2,22,11,
Learning Progression,SKILL_0228,rasa,Rasa,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,3,22,12,
Learning Progression,SKILL_0231,real-time communication protocols,Real-time Communication Protocols,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,0,23,13,
Learning Progression,SKILL_0233,rekognition,Rekognition,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,1,23,14,
Learning Progression,SKILL_0238,sas,SAS,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,2,23,15,
Learning Progression,SKILL_0259,tcp/ip,TCP/IP,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,3,23,16,
Learning Progression,SKILL_0157,lookml,LookML,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.11699999999999999,0.72,0.0927,0.25333333333333335,60,0,24,17,
Learning Progression,SKILL_0155,llamaindex,LlamaIndex,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,1,24,18,
Learning Progression,SKILL_0160,mfa,MFA,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,2,24,19,
Learning Progression,SKILL_0194,pam,PAM,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,3,24,20,
Learning Progression,SKILL_0234,resilient job queues,Resilient job queues,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,0,25,21,
Learning Progression,SKILL_0260,tcs,TCS,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.085,0.4,0.07350000000000001,0.25333333333333335,65,1,25,22,
Learning Progression,SKILL_0220,rbac,RBAC,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.069,0.24,0.0639,0.25333333333333335,66,2,25,23,
Learning Progression,SKILL_0092,deepeval,DeepEval,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.25333333333333335,68,3,25,24,
Learning Progression,SKILL_0143,lgbm,LGBM,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.25333333333333335,68,0,26,25,
Learning Progression,SKILL_0151,langsmith,LangSmith,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.25333333333333335,68,1,26,26,
Learning Progression,SKILL_0226,ralph loop,Ralph loop,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.25333333333333335,68,2,26,27,
Learning Progression,SKILL_0060,copilot studio,Copilot Studio,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.65,0.35,0.02,0.4,0.39548848910372325,0.39864654673111694,0.0,0.20859396401933508,0.8,0.1894533604212686,0.185,27,3,26,28,Copilot Studio requires understanding of AI-assisted development and code generation
Learning Progression,SKILL_0061,cosmos,Cosmos,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.65,0.35,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.133,0.88,0.1023,0.17833333333333332,51,0,27,29,Cosmos requires understanding of distributed systems and cloud infrastructure
Learning Progression,SKILL_0056,cognos data manager,Cognos Data Manager,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.65,0.35,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.17833333333333332,57,1,27,30,Cognos Data Manager requires understanding of data integration and business intelligence tools
Learning Progression,SKILL_0057,cognos framework manager,Cognos Framework Manager,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.65,0.35,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.17833333333333332,57,2,27,31,Cognos Framework Manager requires understanding of data modeling and business intelligence tools
Learning Progression,SKILL_0066,data architecture,Data Architecture,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.65,0.35,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.17833333333333332,62,3,27,32,"Data Architecture requires understanding of data modeling, storage, and integration strategies"
Learning Progression,SKILL_0076,data lakehouse,Data lakehouse,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.65,0.35,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.17833333333333332,62,0,28,33,"Data lakehouse requires understanding of data storage, integration, and cloud infrastructure"
Learning Progression,SKILL_0010,adobe aep xdm schemas,Adobe AEP XDM schemas,CLUSTER_030,Other Technical Skills,Role-Specific,3,0.65,0.35,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.17833333333333332,68,1,28,34,Adobe AEP XDM schemas require understanding of data modeling and event-driven architecture
Demand Priority,SKILL_0150,langchain,LangChain,CLUSTER_001,Agentic AI,Advanced / Differentiator,4,0.8,0.19999999999999996,0.02666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.118,0.64,0.0978,0.11333333333333331,56,0,0,1,"LangChain requires knowledge of AI frameworks and application development, making it a more advanced skill"
Demand Priority,SKILL_0277,multi-agent systems,multi-agent systems,CLUSTER_001,Agentic AI,Advanced / Differentiator,4,0.85,0.15000000000000002,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.07833333333333334,62,1,0,2,"Multi-agent systems require advanced knowledge of AI and distributed systems, making it a challenging skill"
Demand Priority,SKILL_0279,sub-agents,sub-agents,CLUSTER_001,Agentic AI,Advanced / Differentiator,4,0.85,0.15000000000000002,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.07833333333333334,68,2,0,3,"Sub-agents require advanced knowledge of AI and system design, making it a challenging skill"
